% # columns="iter, evals, sigma, 0, fitness, xbest" seed=37, Mon Jul  6 15:09:49 2020, <python>{}</python>
1 14 50 0 19798316101.11299 -31.992147526705793 -20.65021612786563 -28.30202520332923 20.802255335051353 -16.29331784158382 -90.31783665643846 -0.20844660375396318 32.11108780346858 42.292960955434864 1.4191437547266672 38.4394067400925 -12.85600208807997 15.150221646525965 -19.22329707279281 -55.36778432484337 90.95870007392193 44.102669681179314 -13.134974943684854 -8.65276339785169 -3.081237344888482 -89.65359680393266 -16.292236472229376 -10.71188244318927 -33.45351803983037 25.388219062891515 -25.992076861729156 -97.80534012458082 31.605976962364057 47.84136404380843 20.052199658635416
2 28 53.43817982472915 0 23806115684.99212 82.01233242298457 -18.37069494142882 27.79001654355958 -42.67179491889043 96.05283256285877 -28.241849147671928 97.65932540818804 -24.8300123830008 70.87906670102984 25.910536440420596 50.820812720523875 80.29868508780626 42.123042891874555 -7.742428102914932 -9.640796466239689 -32.0554774081694 54.39030345640043 44.48034841513783 22.457029995179322 47.918355236128136 -71.63528307484577 5.222621739730798 -31.486348430581145 29.023704953173212 -9.396057897955796 26.491118219442544 18.516204591706877 46.267000921088524 19.708975347760294 74.82313396807182
3 42 52.849155058063054 0 36701771852.43625 68.74194377598293 50.37950984984624 -0.39602663197874044 -79.77441577524937 52.73194799175039 -58.17150214247984 49.005926956731216 56.46903488630336 80.82811362529876 -50.648485874938984 44.09147701059322 79.04552905350712 56.59021814668978 -46.1702081805725 -83.65499128228237 97.99901565717943 -25.80289504010252 34.83833654641879 -16.998626000803476 80.5736487687035 -19.819389362057684 65.75741285738854 25.2894640082474 -8.32002104048404 92.58238552045948 -32.022524987028284 -2.578803139661783 -31.013750798726488 -63.90028108943578 13.087326501471338
101 1414 0.11837255049403489 0 235614.7971452742 30.788115399129406 57.637255131529464 57.9158263788669 -91.68636811456199 41.42525456699405 -4.487793076912189 54.75926408187786 18.161368764880677 99.27163183046127 -4.039562544195139 46.8755460924141 78.63890216878292 96.00695895020077 -45.28488480762994 23.902919775553414 13.205550153637802 -26.298313850684984 75.089866008956 -64.77709465044828 5.861010372969935 88.62432406759275 -47.1511898584361 -79.28136854763916 -89.60162628124705 49.656857805925014 24.658609977174812 -92.15031134057112 98.51565115262139 72.89573316807169 -3.564782043770896
201 2814 0.0023645141574623564 0 147333.7184628954 30.987704648422227 57.49175009250276 57.489306862425885 -91.35773444068242 41.01311345805693 -4.417794771022914 54.861930894535476 18.14286751874957 99.17194798170542 -3.8972484125968045 46.94743046609153 78.72696759528898 95.98480354708855 -45.33794465412496 24.079918901430773 13.210464902459705 -26.382237751199536 74.60348484753409 -64.77365620999876 5.837055473612355 88.63298928286885 -47.02517732627885 -79.55891181393744 -89.18322806916682 49.785276879124226 24.561303046575084 -92.20136125901628 98.5748059927879 72.93292973859535 -3.1194863361950795
301 4214 0.012273218789745502 0 139907.41487554603 33.09390773090094 55.70701331809262 57.02083756856025 -89.99600580345215 40.46876374483734 -4.60906472902435 55.45166680324118 17.92154140755372 98.98242712069836 -3.556025222457779 47.01719403930758 78.93541327123015 95.71011335563303 -45.2287298742862 21.11967806887509 13.164829989114963 -25.999045108395784 74.83190342167592 -64.64807525059126 6.005820381479095 89.05681269853734 -46.37439660068571 -79.31845168992278 -88.43078103709078 49.87341525362321 23.223423606548664 -91.89536619091085 98.55208005381407 73.17321031664503 -3.1965940220178197
401 5614 0.028371272432960552 0 92998.36993690034 54.434787940141454 37.329904213143315 52.21078500805231 -75.73751032580739 34.696685929583225 -7.123947729915565 61.30564224397628 15.241936222030091 97.03841409235858 0.031099295085146264 47.768550689084805 81.64639047645694 92.75583289156489 -44.11334299253645 -8.756517030097172 12.296030950081644 -21.91852167540834 77.68208140880473 -63.34229152258786 7.858288631912263 93.15656728884368 -39.45777602387514 -78.19229315050897 -80.48815311849413 50.79024576493191 9.851925245920574 -87.8752546364535 97.87781234576902 75.46423393906443 -3.510495076189188
501 7014 0.007099586854477205 0 76097.96605125567 83.02888413225092 12.653877325128864 45.211134266686045 -55.683254045945034 26.799622385839484 -11.178029821465945 69.14758728349014 11.520045321959003 94.21227457381868 5.254312232851718 48.844766318260966 85.4688753849345 88.50676747763947 -42.45334042953316 -48.86315788934533 10.96994695181192 -16.023990518609445 81.29069707380289 -61.442465316493696 10.540224419852096 98.23907456062221 -30.035450971668702 -76.8821446546665 -69.73112594511275 52.13426590671371 -7.5269175475108705 -81.98693026803197 97.03427322313301 78.30256371571652 -3.746546234797786
601 8414 0.006402250422922307 0 48029.17119363729 28.379469540187046 -72.83698558332604 20.549403713889795 14.080966486613477 -0.6810082952320248 -25.667073049614025 96.44877695484686 -1.3175406292841672 84.36209915830707 23.43437601490466 52.60650658663603 97.47678429725117 73.64989375393856 -36.732697293984 -22.542014433804628 6.000357659186761 4.568407827311587 94.14693858267134 -54.825270229301424 19.894326697560302 90.14488081442661 2.3112903237035343 -71.86400908560384 -33.17985018958939 56.80260508002175 -67.66062803091984 -61.47617102269065 92.86766169420771 88.57995173462345 -5.459882240162307
701 9814 0.004207482831804252 0 47781.583058148586 26.94376423600343 -74.11788430742966 20.017905775511313 15.057078943851707 -1.122310556059276 -25.918210474827845 96.73565123460848 -1.4081010281325064 84.1322617651701 23.85890866930381 52.695275934565736 97.48338143340474 73.30073632641384 -36.600313034070176 -20.55330044230493 5.913050188110105 5.043895431379475 94.29533531226282 -54.671061738246976 20.1112323275049 89.82952721120941 2.7444404640999003 -71.7625658282224 -32.606160032685864 56.91383372419788 -68.60155464115684 -61.25247250328792 92.90193561524111 88.76136455271765 -5.554949626546978
