% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=741766, Wed Jul  1 17:14:01 2020, <python>{}</python>
1 6 1 0 0 0.8561292066409116 0.9085067407196101
2 12 0.7408182206817179 0 0 0.5749997612334351 0.5859272422342003
3 18 0.6505090947233165 0 0 0.43500350961070927 0.49052759305716587
11 66 0.2400435268282094 0 0 0.06874740333012516 0.0632861666503901
21 126 0.1764567437843798 0 0 0.01786773305357272 0.016123282576244208
31 186 0.14091988495392446 0 0 0.0044525756462926855 0.004871722998016345
41 246 0.06937488265943349 0 0 0.0006292543748002157 0.0011192727920954347
51 306 0.040973129126546756 0 0 0.0001814083940447935 0.00020747389197539552
61 366 0.010022015724393143 0 0 2.3190151639978687e-05 2.6898084656497977e-05
71 426 0.017308767377539492 0 0 2.4846482857645742e-05 2.2368541427944365e-05
81 486 0.007032722869988277 0 0 3.5321701743265247e-06 3.5925978789867073e-06
91 546 0.007905655340293508 0 0 2.1560129583850963e-06 1.2064073219323162e-06
101 606 0.006959723447646304 0 0 4.677604869091046e-07 5.679393160166119e-07
109 654 0.006205067572829493 0 0 2.1301062425851434e-07 1.8202764855200008e-07
