% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=671830, Wed Jul  1 17:13:49 2020
1 6 0.08634362543562965 0.08634362543562965 0.08634362543562965 0.08634362543562965 0.9558537411991284 1.042278094097554
2 12 0.13576764512790745 0.13576764512790745 0.13576764512790745 0.13576764512790745 0.9558537411991284 1.042278094097554
3 18 0.20736203131918196 0.20736203131918196 0.20736203131918196 0.20736203131918196 0.8903021782972442 1.0988002690749497
11 66 0.7641253327615047 0.7641253327615047 0.7641253327615047 0.7641253327615047 0.4856692982251353 1.3282037994078713
21 126 0.9886152021711294 0.9886152021711294 0.9886152021711294 0.9886152021711294 0.1066995680819308 1.4101826839708143
31 186 0.9987808714665615 0.9987808714665615 0.9987808714665615 0.9987808714665615 0.03491602115703917 1.4137824696418333
41 246 0.9998714597624565 0.9998714597624565 0.9998714597624565 0.9998714597624565 0.011337558711799256 1.4141681158060582
51 306 0.9999830851209278 0.9999830851209278 0.9999830851209278 0.9999830851209278 0.0041127702430377 1.414207582047603
61 366 0.9999957382187397 0.9999957382187397 0.9999957382187397 0.9999957382187397 0.0020644082106705767 1.414212055605078
71 426 0.9999993414228286 0.9999993414228286 0.9999993414228286 0.9999993414228286 0.0008115276774343303 1.4142133295308839
81 486 0.9999999523104383 0.9999999523104383 0.9999999523104383 0.9999999523104383 0.00021837939837135572 1.4142135455122886
91 546 0.9999999975317615 0.9999999975317615 0.9999999975317615 0.9999999975317615 4.968136865517031e-05 1.414213561500441
94 564 0.9999999982758313 0.9999999982758313 0.9999999982758313 0.9999999982758313 4.968136865517031e-05 1.414213561500441
