% # columns="iter, evals, sigma, 0, fitness, xbest" seed=37, Mon Jul  6 15:18:57 2020, <python>{}</python>
1 15 49.13827991028576 0 3149161.4961084505 -62.310524845886206 -33.75625825992769 -55.75292290569528 0.4198678436451955 -10.886641781918522 4.953541399460412 -54.781228923514426 0.8693581684800756 85.6481971483087 -3.2045422571374846 44.184749858246455 20.746909697282863 10.838707612816412 -3.3272612472154774 3.1505262734307116 -97.4380786071819 -3.4816748596944573 63.9040628208994 84.48743252779816 -72.31100072387687 -99.9857721158647 -57.81079529645549 42.013205063465456 20.127962871672736 -15.894853785655929 -47.05004846690783 -44.555784180946034 -43.30531613856189 38.40754203519654 84.70888304456341 -37.628254853160996 -53.285795063996034 99.97707501568667 31.046647350097167 -11.094772212160743 -99.06359500108886 95.96631596063585 39.19543616526293 29.71111490413222 -24.12054298144551 -51.881577610842655 -58.58027455755923 43.8784843498538 30.34188506105748 0.9099578477002129 -1.6392270128702893 -33.457459005216364 53.311783534647404 32.79321822254311 42.34194185214475
2 30 47.36499790123597 0 10706591793870.059 22.56145171960938 -11.511186427516797 30.565273173108913 -8.66998259278639 -48.4707743669663 20.68820703002877 59.994330631230966 94.4153502550687 -0.30876772839558697 32.06586642099555 54.36306602522937 -36.10889192540358 4.592649266801471 84.98084270511477 5.887113567861221 -33.765762404941306 -11.112629975039145 48.91443772456968 7.510855259357886 -93.72530003407071 -58.05377811313389 -52.97100172919353 -34.323731597160574 -69.41339483274723 -23.072408780015706 36.4921295399825 -98.83215070279105 7.512013173404938 26.687708400474605 80.12250684828274 -9.78844264391063 23.390204276929488 27.83631409955289 47.4410869584588 -56.34194193014873 37.944164757636614 3.3309889212798147 32.655691693867226 -45.07064384995941 -0.808312540572345 35.16559371509132 -38.60741769475679 -28.057660125695577 -49.07689265426429 75.60246194868296 -0.04418198475969426 -8.799328810715574 21.03053108903731 86.12090387432059 -82.12518758178963
3 45 44.23744566675625 0 624668965395.735 -51.510628248950226 8.696419720915078 -69.5772368594848 -16.469627786592447 -65.68647509845107 29.240125837588984 93.21333115129427 90.82438711737531 -52.28221742313423 -85.7406821428949 22.85714977531696 -35.19131113768948 93.14218471442217 26.241963476673355 5.754758120905269 4.7731421718761275 22.162491562639175 75.37336089127442 -44.36146877297389 -66.9841753528974 -33.901442332388015 -69.40489518465374 28.778054213668693 -15.575084972191206 -99.08713172530851 18.917578850842297 -80.79950322721757 -48.49636501326695 24.662084028305188 47.37889608916807 -68.64362123602969 81.92644574410076 -2.198412016501301 61.9910712633585 -57.24102296052744 -0.4139780777426698 68.81708572663862 -0.9063524432744536 43.429388997624436 44.51718609890894 73.92188975838472 -16.737741086971532 -1.194404609624236 64.61104211494722 25.842897401204908 80.32899643899935 15.361419061035273 32.06571942427538 98.57575705970832 -62.94307300652031
101 1515 2.900460304207496 0 429803.73324521043 -51.090441533300066 -43.32091892239242 -66.34270243712984 -44.10215409101031 -83.7444026934387 18.791203883723462 99.88262666737604 98.99739425660356 36.82193771869725 -3.581784433040416 52.23507133324213 41.522125776628265 87.45977333624312 88.35127372800689 -75.83353510546968 -13.740378431998561 55.73112343428229 90.95264279700493 36.38664688700415 -42.963469739862425 -40.10902709879838 -99.92445751263367 12.815333899161084 -10.623824637817048 75.66900221387117 71.31386354358725 -28.76033014030574 2.1887298493551572 -9.349761127508803 -42.11095826589451 -97.142175261092 27.137296452846286 72.96150444962473 88.53884053157337 -75.84794379164688 -68.4726409544327 43.35715419866471 51.674491161594084 -4.9884570528759715 0.5917231138281069 38.2746548032301 -20.06512038378215 48.463386593473366 87.58040216262366 -24.581436253128455 -3.310959126985465 53.21566870161767 -67.85215416996665 44.382319289091065 -82.5791932770245
201 3015 0.3629140582441039 0 406163.6557099277 -52.796388997015185 -40.42975215650611 -64.12812092024086 -44.72046249462031 -82.29313103581624 15.637027793665753 99.78183123894856 99.12213518643846 32.68697809127873 -12.614375067403454 47.46928335604676 40.25290900068752 80.30388460786841 86.10779874435035 -67.39784748882272 -12.450169139663926 53.60766625826091 90.40206080859852 37.21428496672317 -47.4463258712506 -47.77376280401376 -99.37659945139062 16.06729429807193 -14.479276830153104 73.9205017531596 76.63289983485313 -33.304362929520295 -2.885786168613693 -8.21522113029574 -46.3038317311399 -97.6263338855539 21.221644136237007 68.64492052578834 91.9800363552833 -79.37478229594281 -76.26602827521528 39.0807965445864 46.68211857296443 -5.728219833708853 5.9137931734651445 39.44159763796972 -25.514414239128534 46.68259547279924 83.33389105788217 -25.878198036674114 -0.684160690319572 49.7813746349769 -68.60000698342128 42.765001071932744 -77.9286427149765
301 4515 0.7317236360854084 0 373448.98232861207 -56.97360383062956 -36.20185060355138 -60.807569547892456 -39.013778388117366 -81.01034223758177 16.26768232775923 99.90879710125455 99.19879387987659 31.547140987458686 -11.39527567114498 41.69224220331889 38.72993767537708 71.03690480583009 85.76916998378721 -60.97609496250307 -6.938568803679479 51.34293760361301 93.04876607293292 41.43429704467976 -54.23509076861605 -53.461951640102285 -98.44465067894728 15.1341986946642 -15.973798581953158 65.0455506875632 75.10048395838427 -33.162233368754556 -1.9016014148726932 -4.4031782794679115 -46.14293676872876 -92.04753415242011 19.30277955691308 64.58256170976549 90.39202537386214 -79.23872786453325 -77.39729471056948 35.64127298453413 47.91388936063233 -5.316362960003607 2.445239071273639 41.52820600941402 -28.0268941238388 47.611632963479465 85.7010857871864 -21.609654493708888 6.105411610408513 47.49264360614693 -66.96032703835677 39.393221049930915 -76.33556767871616
401 6015 1.0572147816698372 0 321684.909045248 -55.68633412286506 -27.652745013059985 -58.150398940785294 -33.00745449826689 -76.96433099744951 13.800784882187754 99.87885545832933 98.72794203799114 29.95991347990316 -8.350965315924435 36.02671187267828 34.10356224406258 59.61905819523665 88.85434712710789 -50.69173826605932 2.6210440998305424 55.20952208617305 99.710727883686 44.610787161330066 -78.79924658630352 -52.04648139484652 -97.79642408643923 21.090626106658917 -16.66892266080806 51.559279125835694 73.53477071807228 -44.679450568295124 -7.491202624297618 7.763270065208374 -44.51042455310773 -85.49547034493119 11.713332396239169 50.96827508976594 84.97172876353734 -73.22226983552655 -80.5277830200884 24.06100445592252 45.54233864152901 -2.1137675735862578 1.3932579492101533 47.35850550046026 -28.20169678064054 49.25906629903048 92.19747744425835 -18.352095576998735 20.47830577296657 45.14899690255043 -70.83776185472554 28.93289655291724 -67.98503404448496
501 7515 1.3290538151926659 0 266760.405268797 -57.77202846109845 -23.114734089772128 -56.00822619583758 -27.47137485836423 -76.95910768528174 13.436550599369191 96.55625768970927 93.0942958783501 17.399142821056827 -0.5915922183409239 31.46313535688482 26.203418028713628 46.718630549194586 86.27633602645307 -31.392037138179393 6.564997181750062 51.23192465063296 94.89244700907801 47.109098842566205 -91.03166077060601 -47.52285991908386 -90.8959041777015 23.57945368121569 -20.072143964454717 33.03269868511244 78.00569475241247 -57.54529907856332 -11.95310684245267 24.09286625095684 -36.76170021655798 -71.66285110412305 0.5411971179101529 46.98185208607259 80.64445808295521 -67.94737139256726 -76.6051850856318 19.351997197140708 46.79481544378918 3.5844978473604394 -0.7191219781365746 53.689679984765434 -32.8620308634138 45.3122720981754 88.90697785060733 -19.66344152407612 41.721222900307346 29.628471134615353 -71.23184405929703 21.584610563165562 -61.694937710728176
601 9015 0.990766890488144 0 193125.55082634964 -58.96624268138818 -15.813293592557955 -56.83597260220006 -18.123070434360187 -66.34539633671494 12.33945158391107 81.35022172106609 81.64105978061775 6.198497890896084 6.333472477363667 17.424620809264134 22.978184683836798 31.035819273425727 85.94553598242852 -7.868606972037208 12.999338599072145 49.115390410262776 77.07565033322092 51.2462901573718 -95.42127883229553 -50.643547261042244 -80.54767922969003 30.90686143064787 -20.14161473181968 9.463012954790564 70.35667265068722 -65.85600120712334 -21.660322397394058 37.88322085052816 -35.74252170640675 -53.984173572029604 -6.1621809358541855 42.19767067002758 72.90640833341591 -58.70365728877473 -71.50524602153685 18.66972268846813 49.022744847091346 7.655532503263303 5.102576944651068 64.27948232830494 -33.145859123236505 48.15629632765103 89.97376899560544 -20.236566678228858 57.098896725966306 26.708813463188825 -65.79527780780255 14.175710083914673 -43.91769229380497
701 10515 1.3638208737694355 0 136935.95433319063 -61.263610274803064 0.7629530667151698 -48.46570696633347 1.743509654611461 -46.873854363817884 12.997383704778745 39.58333515580628 60.98425105067474 -17.237603910883585 13.309909824770179 -5.96222509023589 17.74384721666139 -3.3170180075436253 83.7283128704717 23.42532208895686 30.12219659183215 40.01080792136283 60.04926081737324 64.28719884251956 -49.7171893456011 -53.74758324832186 -66.04284242506296 36.10358667547401 -32.77328954923296 -39.041793433727236 74.5008270140332 -82.8507822305131 -30.701897472724216 67.48806485236088 -32.44599123413826 -27.3137047372205 -18.156530552787856 29.69158708964062 74.96414139089352 -41.2441052402513 -69.20833332420489 4.13482066174822 49.29753153096127 14.224085807288237 7.186469827813345 78.96880217009215 -42.04506954700353 52.635754285484815 97.51020738979565 -20.872177732422344 95.95773450843194 16.267949981065197 -55.04166340817631 -8.01594298437105 -31.224917551887067
