% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=845893, Thu Jul  2 17:38:42 2020
1 15 -0.0047788997367336165 -0.001115962413217556 0.0011053190011538565 0.005556327860969636 0.9763736384347625 0.9915681191792175 0.9941736934264005 0.9947822520525375 0.9966359397689565 0.9970577300797658 0.9977407155456043 0.9979633915934154 0.9981218135525632 0.9981727111651659 0.9984109560363225 0.9984461064527661 0.9985530346100112 0.9985912793744322 0.9987649586429144 0.9988599753601073 0.9989659918107611 0.9990545814337927 0.9991081144012652 0.9991557908201935 0.9992512489601251 0.9993295889216379 0.9994387052948638 0.999487199194452 0.9995499873744295 0.99958740397769 0.9996198203099539 0.9996969404304501 0.9997648293859263 0.9998322195541207 0.9998952117256714 0.9999237387166626 0.9999729743577972 1.0001344354485115 1.0001718112702067 1.0001848277723047 1.0002263744789084 1.000276011787055 1.000371651024895 1.000523449074399 1.0008866477001679 1.0015116874176861 1.0016405919369333 1.001810523868155 1.0036957778736233 1.0060560869666233 1.0068333385353123 1.0122731982502795 1.016308080813785 1.0204029763072866
2 30 -0.0047788997367336165 -0.001115962413217556 0.0011053190011538565 0.005556327860969636 0.9763736384347625 0.9915681191792175 0.9941736934264005 0.9947822520525375 0.9966359397689565 0.9970577300797658 0.9977407155456043 0.9979633915934154 0.9981218135525632 0.9981727111651659 0.9984109560363225 0.9984461064527661 0.9985530346100112 0.9985912793744322 0.9987649586429144 0.9988599753601073 0.9989659918107611 0.9990545814337927 0.9991081144012652 0.9991557908201935 0.9992512489601251 0.9993295889216379 0.9994387052948638 0.999487199194452 0.9995499873744295 0.99958740397769 0.9996198203099539 0.9996969404304501 0.9997648293859263 0.9998322195541207 0.9998952117256714 0.9999237387166626 0.9999729743577972 1.0001344354485115 1.0001718112702067 1.0001848277723047 1.0002263744789084 1.000276011787055 1.000371651024895 1.000523449074399 1.0008866477001679 1.0015116874176861 1.0016405919369333 1.001810523868155 1.0036957778736233 1.0060560869666233 1.0068333385353123 1.0122731982502795 1.016308080813785 1.0204029763072866
3 45 -0.0047788997367336165 -0.001115962413217556 0.0011053190011538565 0.005556327860969636 0.9763736384347625 0.9915681191792175 0.9941736934264005 0.9947822520525375 0.9966359397689565 0.9970577300797658 0.9977407155456043 0.9979633915934154 0.9981218135525632 0.9981727111651659 0.9984109560363225 0.9984461064527661 0.9985530346100112 0.9985912793744322 0.9987649586429144 0.9988599753601073 0.9989659918107611 0.9990545814337927 0.9991081144012652 0.9991557908201935 0.9992512489601251 0.9993295889216379 0.9994387052948638 0.999487199194452 0.9995499873744295 0.99958740397769 0.9996198203099539 0.9996969404304501 0.9997648293859263 0.9998322195541207 0.9998952117256714 0.9999237387166626 0.9999729743577972 1.0001344354485115 1.0001718112702067 1.0001848277723047 1.0002263744789084 1.000276011787055 1.000371651024895 1.000523449074399 1.0008866477001679 1.0015116874176861 1.0016405919369333 1.001810523868155 1.0036957778736233 1.0060560869666233 1.0068333385353123 1.0122731982502795 1.016308080813785 1.0204029763072866
101 1515 -0.08252932777600369 -0.014786252054190471 0.012309220041127073 0.08258940071447432 0.7645996055312385 0.8004432448892272 0.8593587829606782 0.8793634192788167 0.8995142246463607 0.9243454405766972 0.928189817480004 0.9335512406426446 0.9382917224770985 0.9428014373031007 0.949087200501598 0.9501740977226963 0.9544869882762141 0.9619619177168498 0.9650190126654177 0.9716844730406112 0.9736560824308108 0.9768249644155087 0.9782858714631945 0.9835027861392437 0.989130300752205 0.9909756008196032 0.9937621862903498 0.9988772183788668 1.0002763706483642 1.0009048948484718 1.0083963730841927 1.0103671879633591 1.0146843690089344 1.0174761233786032 1.0226046836548484 1.0250673992182497 1.0269310953380884 1.0356466315516606 1.0393533519738827 1.0447551804492772 1.0508626875497367 1.0526653529994037 1.0547735441447668 1.0591127128251034 1.0631863959400096 1.0695971631902381 1.075555117303798 1.0825555115884413 1.085982822779841 1.0911362813759937 1.0921084930647444 1.102829628152037 1.1068729594408064 1.1203410268013123
201 3015 -0.1488834113621516 -0.023627601725804536 0.021089418060086323 0.1897203887166819 0.44600126173922144 0.7139341926301221 0.770790563545066 0.8086376921952538 0.8355511570807336 0.8557880567529796 0.8643778429517223 0.8791636821456676 0.8997968519623184 0.9051509941859267 0.9195485313172956 0.9267822111007434 0.9299324169628923 0.9331544479435087 0.9352135322246579 0.9465202414188177 0.9563247674592528 0.9607190491303337 0.9677887707678351 0.9713623788535681 0.9802166505806815 0.9843079071406756 0.9857776184427154 0.9915769485018341 0.9960082945788911 1.0079961625281852 1.0137500616251485 1.0158030204041935 1.0264756640679682 1.0343321182563607 1.0357311885765743 1.0462716860550298 1.053172521350173 1.0573408507347812 1.0607423957815028 1.0667759943999067 1.0807847981746825 1.0820967679535913 1.088330300543179 1.1004549400785928 1.103216962358485 1.1104228808643823 1.1186506757349486 1.1292304378325595 1.1306492026432495 1.1441647316924997 1.1467982578680078 1.1627648861648447 1.1789978648897605 1.2025699673713366
301 4515 -0.2359301199308056 -0.027098101011533014 0.024375439793808164 0.31552713918890285 0.2253699516830584 0.6569862133728137 0.7138493659092745 0.7735955442942124 0.8054098457622785 0.8211548172041205 0.8485653902682906 0.8580224103276514 0.8771389849113735 0.8847178126575859 0.8911274896026308 0.9000652452773112 0.910024393205172 0.916824154431219 0.9258212809666404 0.9280962045662151 0.9416331872835634 0.9504634048600605 0.9528802809917284 0.9616707412564819 0.9702666205082265 0.9762239443498671 0.9823907501243323 0.9864209839424392 0.9972768482873785 1.0000038795830186 1.003568160987175 1.0120092436239039 1.0226955843309817 1.032608229699266 1.0429422432526259 1.0538524049621918 1.0584662933091815 1.066877453341322 1.0707666637922622 1.0756865079679048 1.0885086976623553 1.0956799905442478 1.1052810984127548 1.1142160391906002 1.1180135166957874 1.1322633761645489 1.1339867288099448 1.151039516581743 1.1607454703868099 1.1714224712030519 1.1806038049772003 1.1940693609053064 1.21716892692368 1.3117825259985698
401 6015 -0.3096677691303824 -0.03294435537089932 0.031411937646736415 0.44487040907581554 0.09316366052793372 0.5673750099204241 0.6376311493377351 0.7033393301113435 0.739984800847304 0.7916564000186497 0.8037548687841797 0.8113834199326752 0.8323300056584926 0.853432733524027 0.8589497494272509 0.8645993847097829 0.8808689723666417 0.8863863467489917 0.9014926340320392 0.9160381602510174 0.9228852807589303 0.9260520715451793 0.9415601885962994 0.9531718755172733 0.9569668335449012 0.9666000500031463 0.9787728374154309 0.9878508370641661 0.9927640904312509 0.9995511939638912 1.00740245070208 1.0197581004793672 1.0327508033686226 1.041016466712653 1.045473999639085 1.0518604066347985 1.0571735111788276 1.0710127901359807 1.0824596807591458 1.0841612264621059 1.096811027321326 1.113210647526154 1.1158778172688906 1.127632601338143 1.138668824595298 1.1411024694610747 1.1596269018924599 1.170675782376002 1.2035066138158137 1.2155602720150744 1.2266295904854652 1.250785711677852 1.2651154591112408 1.4183943280332854
501 7515 -0.38422050494013504 -0.03500717191088211 0.03307396108711797 0.5672224062962425 0.07483122743060988 0.32430097612299447 0.5873624430965679 0.6707192215896682 0.7000299849223032 0.7637462608573523 0.7811862354208979 0.7888255256612061 0.8030028745308879 0.8277106830793336 0.8326443912329318 0.8528502754259094 0.8673634930218785 0.878044380992058 0.8976104852482956 0.902860052496953 0.9112696508126796 0.9235959274821826 0.9286299434950837 0.9364815109768292 0.9441468748258772 0.9521503407528303 0.9716422347700763 0.9738388005043034 0.9772647095283574 0.9958903301094216 1.0154972914071492 1.017657084536285 1.024364725670906 1.0378094543787821 1.0430763235290754 1.0487589877349524 1.063474732873791 1.0809185005167343 1.0921316616317454 1.1004747575025788 1.107586853332986 1.1122886396104568 1.123649239410641 1.1363481837460583 1.1582268026777442 1.1697890389873347 1.181981941016812 1.2022068642377615 1.2150461044604017 1.226118570659675 1.2542187494212655 1.2659258930179913 1.2894895127111252 1.5366251243434645
601 9015 -0.4843372114497969 -0.03693406501797089 0.03593912403024424 0.6794655198174041 0.07707167215742113 0.15459163965734002 0.5146893321191438 0.5685434049706412 0.6411432526064927 0.711437513843151 0.7406800447202191 0.7590416619487795 0.77859933360145 0.788808343411814 0.8122717155247626 0.8308059468283174 0.834576754912796 0.8482662890528015 0.880491645596016 0.8904226984278452 0.8947314414649794 0.9107611915564134 0.9172030784473998 0.9309465016326421 0.9530641173762858 0.954307717145999 0.9625818106402784 0.9756925207844984 0.9775699485020727 0.9933708878162393 1.0093339598396287 1.0118798249418797 1.0225110280956318 1.0396087375048422 1.0446692716498711 1.0550463003668047 1.0718756027583747 1.0761497292900348 1.0958227482121312 1.0987839101145498 1.1197937880252897 1.1297886701230329 1.1406422908283897 1.1478320647516818 1.1612320338763127 1.1934492599630344 1.206186128494361 1.216730369876439 1.2363833375169546 1.2447979438120214 1.2805912503680315 1.3010144435351303 1.3113651648493365 1.6502763097779718
701 10515 -0.6178555208958357 -0.040083545108087655 0.038678930153128996 0.7603461304090118 0.07608783749319975 0.12232122558017275 0.2670414627106087 0.4526672784357039 0.6156895347214287 0.6847482916021471 0.7122400802568515 0.7287046792602848 0.7662716576557507 0.7801909555614971 0.795433888623406 0.8052051115744838 0.8244798462517867 0.8364525872870276 0.8586385825093396 0.86798863212449 0.8736898460186735 0.9064811484045713 0.9108917043544037 0.9187418654925433 0.9305186509469123 0.9538858263927181 0.9675668066825699 0.9690161508871452 0.9857991447673365 0.9963247070943703 1.0009498266491434 1.0146094422383134 1.0218780356436317 1.0303194025604128 1.0447213508989117 1.0560915231276844 1.072728201300184 1.0886992810343015 1.0982037759427652 1.1078596297145133 1.1143642508249738 1.1203806385706594 1.1436862601948512 1.152294438850402 1.1791959589016883 1.19004778323723 1.2015550473308156 1.2351074817938512 1.251134943754969 1.2639726218420968 1.2874696793393923 1.333817670021758 1.3387549292660756 1.7836767873275772
