% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=695289, Wed Jul  1 17:13:33 2020
1 6 -0.3500774705299628 -0.3500774705299628 -0.3500774705299628 -0.3500774705299628 0.8061777282150859 1.1619283413919994
2 12 -0.21963805545203605 -0.21963805545203605 -0.21963805545203605 -0.21963805545203605 0.8061777282150859 1.1619283413919994
3 18 -0.23370239623456518 -0.23370239623456518 -0.23370239623456518 -0.23370239623456518 0.8753842606338287 1.110721565575534
11 66 0.31757397637049356 0.31757397637049356 0.31757397637049356 0.31757397637049356 0.826090808343433 1.1478562524856908
21 126 0.8799522633214967 0.8799522633214967 0.8799522633214967 0.8799522633214967 0.34647905662320133 1.3711135121941935
31 186 0.9477843018829534 0.9477843018829534 0.9477843018829534 0.9477843018829534 0.22850754498932152 1.3956304316985042
41 246 0.9902178879874936 0.9902178879874936 0.9902178879874936 0.9902178879874936 0.09890456011987828 1.4107508242023088
51 306 0.991198281869827 0.991198281869827 0.991198281869827 0.991198281869827 0.09381747241411406 1.4110982537973134
61 366 0.994733413224389 0.994733413224389 0.994733413224389 0.994733413224389 0.07257125309384628 1.4123503153341204
71 426 0.9974481722293642 0.9974481722293642 0.9974481722293642 0.9974481722293642 0.050515619076040956 1.4133110670441111
81 486 0.9971818124215118 0.9971818124215118 0.9971818124215118 0.9971818124215118 0.05308660451081857 1.4132168313537423
91 546 0.9972251789806676 0.9972251789806676 0.9972251789806676 0.9972251789806676 0.052676569927552194 1.4132321744783012
101 606 0.9956723298064228 0.9956723298064228 0.9956723298064228 0.9956723298064228 0.0657850301632306 1.4126826713053513
111 666 0.9950468217330397 0.9950468217330397 0.9950468217330397 0.9950468217330397 0.07037881973264684 1.4124612637991314
112 672 0.9930723999710075 0.9930723999710075 0.9930723999710075 0.9930723999710075 0.07037881973264684 1.4124612637991314
