% # columns="iteration, evaluation, void, void, void, xmean", seed=713472, Wed Jul  1 17:14:23 2020, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 6 0 0 0 -0.4904584839398866 0.6182704765548868
2 12 0 0 0 -0.959171160408811 -0.613482213207259
3 18 0 0 0 -1.0624142895060795 -1.0367905540736293
11 66 0 0 0 -5.84452338138672 -0.9398021702158623
21 126 0 0 0 -5.744554994501553 -0.9283060339648449
31 186 0 0 0 -5.790319362278254 -0.8377542148531896
41 246 0 0 0 -5.7730618036883055 -0.870303100571911
51 306 0 0 0 -5.774092497111837 -0.866018717070641
61 366 0 0 0 -5.774193804146234 -0.8660573963141083
71 426 0 0 0 -5.774027413955771 -0.8658064729294689
81 486 0 0 0 -5.774097998148674 -0.8658276206624045
91 546 0 0 0 -5.774048683383936 -0.8658360367210955
101 606 0 0 0 -5.774050173150531 -0.8658316661723928
111 666 0 0 0 -5.77405064880939 -0.8658296488380934
121 726 0 0 0 -5.774050547257884 -0.865829911615794
131 786 0 0 0 -5.774050615402659 -0.8658297503181336
138 828 0 0 0 -5.774050657624948 -0.8658297378510051
