% # columns="iteration, evaluation, void, void, void, xmean", seed=48, Mon Jul  6 01:11:58 2020, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 14 0 0 0 29.40732279679167 12.555859286726548 29.615403395065112 -14.029593833470885 -16.12448639020044 4.521755736934488 2.3723331761005495 -48.91897778420844 13.0256621340001 12.579822754560045 -45.45576431867089 21.652070910688067 6.62080904171033 -0.856515106222475 -8.96217284931332 76.66008967331834 0.6857269848538556 -1.062665759494721 -18.47763537833578 3.899475417760505 -17.553727113292716 32.54766302554139 5.441510887698316 -9.673795059146721 26.5319712614673 -13.229229562165601 -9.784704228249838 9.451983534484457 2.049581991710327 24.97332963988712
2 28 0 0 0 13.772916856751708 16.150945690353133 37.57214407514021 -15.26721131824742 -17.65062957778604 -16.89926769258929 3.7935060814145536 -53.73003023501492 10.868433950927523 35.67110540893292 -57.10333836480749 23.281388063825037 7.953099472235585 -18.4114821757095 -12.222395882611599 65.80878388779001 -10.433131691245869 11.161041872368783 -11.86140361214914 4.397215134627977 9.603080803893604 47.29839326963237 -14.056713624849534 -17.81070050039753 2.5254580010600343 2.4096570750864945 -26.797518554343682 10.312660947891846 -6.184886239588985 24.17151022555601
3 42 0 0 0 20.1420299567311 46.96316539675737 31.996696512740062 39.545612751811284 -30.893893888535565 -21.5169104709089 -7.499138929509142 -54.11170098683477 -6.551180300474856 41.75010236796731 -83.89217602297991 48.770857066009874 5.156599169101361 -29.7220305160322 -0.8710884010598559 73.76234985721845 -6.891251154325851 -21.36347227168092 18.394096109158404 -41.41865092664315 45.29008420541038 62.482382285195044 -6.4234942388480105 -23.182974284287653 26.04429057198675 1.3542270360242379 -26.45280853332934 -8.072973370424524 -6.181416968445818 52.3433875175973
101 1414 0 0 0 -106.04685712332284 319.40303984590264 -101.67544990051252 -44.42182093719226 -121.20101370148632 -103.78582681341021 105.72495867285865 89.57234105894938 -58.14851222495185 132.0536226310585 -164.43172457764905 102.8266755263966 103.1449250827881 -101.18666500164427 -97.38596998322585 -81.42624803989742 97.95572608309926 -138.44508044844187 12.365187980286676 -330.8857406066784 101.8269196372113 37.65335812780984 29.652225585601432 -3.9737252609105234 -1.6830766494806801 71.27553096233795 -169.1194863470079 126.40676454093709 -39.406598478203655 111.56884410052204
201 2814 0 0 0 -107.35398150129704 316.98670840112874 -105.88095493081562 -45.556395743787895 -124.1076193602821 -112.50624734144135 109.96177248371163 90.66818983364483 -55.19431034243178 123.46374601885746 -157.0600345961229 106.34475575029327 105.78801214442922 -98.299007815007 -97.57460443056303 -86.29350993376525 91.91269637707143 -151.00869841335154 13.074052204617995 -331.0771234548405 102.12476666246683 39.778285176099395 38.191372674668834 6.2110468640305445 -3.3160498045075775 75.26368307111626 -171.59186796225637 132.3960967704738 -32.371852362592335 114.48658996723606
301 4214 0 0 0 -110.14238697048728 315.79971686650345 -106.0596517437903 -45.189741975922956 -124.12050085466846 -112.35079030600511 111.07913673386598 90.38186315849701 -55.826000663761285 124.13487406604968 -156.77695140288725 105.43400287829216 107.10246318388799 -98.92224401967464 -97.00543891523238 -86.19731198568353 92.10050973099186 -151.1263934707578 12.473705544970027 -330.86285886083226 103.06611316305575 39.211011569554515 37.99271613410524 6.682323353776222 -3.088420882747311 75.32436214946202 -171.43285535286117 132.5074611955861 -32.2219334211767 114.84837840612246
401 5614 0 0 0 -110.9937864073241 315.66595121991753 -105.7654793936024 -45.322802599568725 -123.98237086953779 -112.6190156191252 111.2624362300372 90.27510414299014 -55.778855928931286 124.20052382242528 -156.69043863619055 105.21785052667553 107.34737646988448 -99.18556492467579 -97.04457650895644 -86.39805577993108 92.142360465862 -151.3620309434265 12.558292151941652 -330.4565479207765 103.39451070154291 39.32352764504661 38.07626049749802 6.501498738754488 -3.1634337393680916 75.45324943558013 -171.43284374821664 132.46238295653882 -32.2009556555577 114.4608066259575
501 7014 0 0 0 -113.07682907692323 315.48060603414996 -105.70511779478996 -45.38123050505676 -123.96804786515307 -112.89848036927904 111.38184956648914 90.35657668482071 -55.72603333252159 124.21020627213106 -156.57909851116807 105.09012171412341 107.51092751162498 -99.07641330727252 -96.95053831533521 -86.6561699839319 92.2086056633152 -151.3551633476695 12.616097040111638 -330.47097355223053 104.21645553638099 39.32830989004354 38.024277686231244 6.581789033239106 -3.0213275023798065 75.57946451763952 -171.275703168571 132.33045678135107 -32.12338056831212 114.33754453234982
601 8414 0 0 0 -114.82152902883257 315.46125628376575 -105.36908844625205 -45.434877380402455 -123.9885756752952 -112.9133070616908 111.57803746375394 90.42459615021643 -55.67777614936382 124.15017539545082 -156.56712616955207 104.8117246603126 107.70927013174015 -99.08837202499517 -96.96450273410328 -86.55176551078826 92.18439015985771 -151.26680702298412 12.632204738125626 -330.3817787663491 104.66291096931657 39.41420230957304 37.96189742549928 6.5273544619807495 -3.0186798849046688 75.59923499902193 -171.33959307500461 132.42753332928794 -32.140051231956065 114.34983192838774
701 9814 0 0 0 -115.21903072782332 315.4044561514404 -105.21703252565096 -45.48758196285218 -123.96447955361975 -112.94193358209301 111.57382625649875 90.32484405683284 -55.75146324977614 124.15623964971844 -156.59249182511624 104.80307494589088 107.70617034745041 -99.06585905460149 -96.97094995540873 -86.55525515005392 92.1084634893207 -151.32858231096105 12.562337335261239 -330.3472395317653 104.80909464825693 39.37904079906669 37.98774868392338 6.565610699629528 -3.01111531542086 75.52860661085057 -171.32974098135355 132.47200771483782 -32.202905130437046 114.37953050152221
801 11214 0 0 0 -115.2655656320278 315.4027659331032 -105.17614852096183 -45.448384185820636 -123.97608326869897 -112.88319106646144 111.53585976328776 90.31287899126424 -55.744346010539154 124.16076816848722 -156.58445569226922 104.88391802121667 107.5973385690388 -99.00706286284338 -97.01734974729719 -86.55578156591545 92.11381953587066 -151.35019714865766 12.579529525225752 -330.4197807679957 104.8115671868616 39.40946909955512 38.00228643234777 6.571550991418543 -3.0414427221212015 75.55006739298769 -171.35974503248167 132.46144078767026 -32.193717746897306 114.3312915144218
901 12614 0 0 0 -115.22802490737702 315.3515906261469 -105.12719988426949 -45.42751989402574 -123.99010073228374 -112.85175694412676 111.53547858180433 90.3020049348799 -55.75307574336648 124.15976594383167 -156.60160330223482 104.91833057644615 107.5202351720552 -98.98088203997277 -96.9948857535459 -86.54646760270802 92.10637685344571 -151.34715771120113 12.571483181004092 -330.4197457299897 104.80108039578462 39.406197886407625 38.01047867778412 6.560952719297393 -3.0302290496804325 75.56994458669436 -171.34124820973227 132.4557330523375 -32.192195721435375 114.35489543207919
1001 14014 0 0 0 -115.26552400775864 315.30520740071347 -105.06028695221273 -45.450457838961476 -123.992041115253 -112.85762185058661 111.53450061876234 90.31869131196586 -55.76787462843421 124.18467911835563 -156.61818391775802 104.99949865943601 107.30454085086295 -98.94633729810222 -96.98499779253679 -86.49720621019273 92.12747699010214 -151.35550941772138 12.57276634179963 -330.4180280297187 104.8197601341169 39.42515659854201 38.01240467315873 6.550720346985936 -3.0252932288771257 75.57041188172764 -171.36259460753095 132.46777794356143 -32.19536273439641 114.36993787371642
1101 15414 0 0 0 -115.33377470588394 315.2719280030192 -105.04539773857063 -45.468075292587976 -123.98112215474954 -112.86895366934709 111.55501502215634 90.33827521464428 -55.76432651024014 124.18224894971702 -156.61968391180227 105.01286823592662 107.22875563429591 -98.92490273120514 -97.00748724959342 -86.50532483679233 92.11952466659389 -151.3618970095758 12.563066911707681 -330.4040967002526 104.83071655640087 39.425133803059666 38.01591808326998 6.554688921420604 -3.0325721903767784 75.55944948631296 -171.3660803207431 132.47231949336907 -32.190143973813605 114.3808535924298
1201 16814 0 0 0 -115.33365343205872 315.25133090693106 -105.04471302531701 -45.460875040268334 -123.98778452119893 -112.86686220392828 111.55511868342013 90.33251904155354 -55.76354231499205 124.17984648773208 -156.6195875842319 105.01681083655902 107.22230262781288 -98.92610900868287 -97.01290032711117 -86.51951057689347 92.1152794611164 -151.36579805187236 12.56619973989806 -330.41175646174105 104.82814813133228 39.423397895955944 38.0186708970157 6.552240395984601 -3.0363590251747574 75.55680715659452 -171.36893697176671 132.47166792562246 -32.19145022935051 114.38335103962258
1301 18214 0 0 0 -115.31988484621276 315.21069190240144 -105.03292221117208 -45.45868680576633 -123.98947102733078 -112.86240209908308 111.55953176876561 90.34030170517501 -55.76297513858846 124.1769214528147 -156.61601387517754 105.02238208784665 107.1908354736449 -98.92637012822574 -97.02053432621383 -86.5231388492429 92.11414203761899 -151.35611767271521 12.569571354713666 -330.4131874486642 104.83790633353115 39.42222458669817 38.017245474704794 6.55610879638781 -3.032940524840942 75.55508782030525 -171.3684210232993 132.4625355945871 -32.191055630500124 114.38053145467471
1401 19614 0 0 0 -115.31820421689643 315.1698442139549 -105.03631528824216 -45.463191753470774 -123.98552554211817 -112.87287107270124 111.56533285857404 90.34471162800179 -55.76485925154456 124.1763380796747 -156.61365239616862 105.0374163052243 107.15821852213222 -98.93170069140554 -97.03087403427008 -86.52390451920193 92.11230232525791 -151.35250778588903 12.56434170195076 -330.41442713955587 104.85826257814728 39.41916115174557 38.01637426042629 6.549490242428579 -3.029185160538545 75.55121138578525 -171.37139569625953 132.46318640123044 -32.184550907531644 114.3853663995008
1501 21014 0 0 0 -115.31879120394613 315.1591987543183 -105.05037722854124 -45.46330916116993 -123.9884931167426 -112.870574086017 111.5769666127295 90.3365167693513 -55.766631592581575 124.1797843960222 -156.61351698726494 105.04610035158089 107.16263036356528 -98.93609041748067 -97.02678899756764 -86.5255261878324 92.1156004396262 -151.35774211498435 12.563055707582526 -330.40780393223145 104.87097769925535 39.42094237496842 38.01639134420513 6.549775277038763 -3.0292821309260805 75.55081433245485 -171.37053515009637 132.46206899729694 -32.18828735527512 114.38071836440358
1601 22414 0 0 0 -115.31495274756196 315.15543648199076 -105.04872302508133 -45.461712306167264 -123.98933853992072 -112.86869926635548 111.57208036952 90.33209902349743 -55.76795253275102 124.18007567471922 -156.6123804550108 105.0476969323529 107.15782936089039 -98.94039895124288 -97.0280907390873 -86.52779448911816 92.11565076824124 -151.35791578339018 12.563157138793741 -330.40565589981037 104.88328286041312 39.420101218775656 38.01782854783516 6.549604765380254 -3.03000088608058 75.55132643741683 -171.3695855277127 132.46024133196346 -32.187889774880425 114.37634362148752
