% # columns="iter, evals, sigma, 0, fitness, xbest" seed=685234, Wed Jul  1 17:14:27 2020, <python>{}</python>
1 6 1 0 1029.087369355541 -1.4970196651902388 1.4807215063055776
2 12 1.1735108709918103 0 954.5143747880688 -0.7362591674795274 -1.1736851923203413
3 18 1.141108319267235 0 967.1542313066714 -0.31377605895706395 -1.638933666808739
11 66 0.800384019047025 0 940.151420632488 -1.054201723045404 -0.7336243306593
21 126 0.6351986233441445 0 935.2602628800356 -1.2591850020656339 -0.6083639974307692
31 186 0.8234697666804767 0 935.1114401390214 -1.3520987835860552 -0.5566313609317862
41 246 0.41271333138152444 0 934.8537869249694 -1.2959602421289234 -0.6408987652922129
51 306 0.17508074561139175 0 934.8459994435076 -1.3048579980054522 -0.6395601674908087
61 366 0.07973616139165988 0 934.8460412255389 -1.3053982576926784 -0.63887548793222
71 426 0.0905047507232159 0 934.845996074988 -1.3045938488597075 -0.6399274058716921
81 486 0.11463787186787679 0 934.845992016849 -1.3047162986861667 -0.6400438363688546
91 546 0.04577361232022168 0 934.8459918700365 -1.304758440854776 -0.639997687460138
101 606 0.046098052334321196 0 934.8459918696486 -1.3047566456084456 -0.6399957580665078
111 666 0.03133581194063433 0 934.8459918692055 -1.3047583519310393 -0.6399935116195269
121 726 0.028151834461798263 0 934.8459918691622 -1.3047592211223396 -0.6399925158238224
131 786 0.017512383427270687 0 934.8459918691416 -1.3047592845403202 -0.6399931767588874
141 846 0.01280815871699991 0 934.845991869141 -1.3047592513603445 -0.639993081447709
143 858 0.013230113438432434 0 934.845991869141 -1.30475924536769 -0.6399930900461662
