% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=773940, Wed Jul  1 17:14:08 2020
1 6 -0.10485959703038446 -0.10485959703038446 -0.10485959703038446 -0.10485959703038446 0.9461185987864393 1.0511230170776322
2 12 -0.10485959703038446 -0.10485959703038446 -0.10485959703038446 -0.10485959703038446 0.9461185987864393 1.0511230170776322
3 18 -0.4465844065139685 -0.4465844065139685 -0.4465844065139685 -0.4465844065139685 0.7439190772429698 1.2027403736941604
11 66 0.019602250522215866 0.019602250522215866 0.019602250522215866 0.019602250522215866 0.9901503671048071 1.0097535593015832
21 126 0.05192424361235701 0.05192424361235701 0.05192424361235701 0.05192424361235701 0.9736918179730396 1.0256335815545223
31 186 0.4365529996745826 0.4365529996745826 0.4365529996745826 0.4365529996745826 0.7506310680523537 1.1985628893281246
41 246 -0.250410458540723 -0.250410458540723 -0.250410458540723 -0.250410458540723 0.8657883930033233 1.118217536323198
51 306 -0.21330097919640806 -0.21330097919640806 -0.21330097919640806 -0.21330097919640806 0.8869605519996883 1.101499423148468
61 366 0.040904950051029405 0.040904950051029405 0.040904950051029405 0.040904950051029405 0.9793339828418959 1.0202474945085773
63 378 0.11588828856189903 0.11588828856189903 0.11588828856189903 0.11588828856189903 0.9402721475392649 1.0563561371819161
