% # columns="iter, evals, sigma, 0, fitness, xbest" seed=694783, Wed Jul  1 17:12:51 2020, <python>{}</python>
1 6 1.1010925067811432 0 7043353012.615018 -1.052980539740216 -2.4745569907675673
2 12 1.4280653656558602 0 6916260298.48987 -1.1688879792489082 -3.253427440475322
3 18 2.07702965066327 0 6396623932.715984 -2.9452002698334336 -5.954711078617983
11 66 81.98338322224386 0 631965.9593064627 -56.6160747994508 -68.98162459902815
21 126 128.95570095580044 0 1011690488.2681797 -93.01049605916342 -19.380061194631963
31 186 23.96978209612913 0 4881621.61902942 -25.37641396733477 -80.99758785361364
41 246 51.92922753439449 0 28591.947355658533 -35.322303032392504 -79.27190049959337
51 306 9.77420752144352 0 2644.0955001087486 -54.451336962738985 -70.73265227970593
61 366 1.1383097099775792 0 109.7919090427193 -57.8091699780305 -69.33196875775585
71 426 0.37055934500368287 0 107.24331584920157 -57.73678836678145 -69.36153338312323
81 486 1.0576812414358119 0 101.3555210587269 -56.34124907414234 -69.96732792122398
91 546 5.61907620904287 0 101.84471304470972 -56.04220266707576 -70.09604082067428
101 606 1.4951993335181917 0 100.06879822820386 -55.315246258445065 -70.41241801741916
111 666 0.2916807775252827 0 100.00010739588238 -55.284257035460406 -70.4261428380092
121 726 0.44722099627155837 0 100.00003406008517 -55.27111856577711 -70.43185010131194
131 786 0.1709948529298882 0 100.00000041783578 -55.27691366025932 -70.42933649208767
141 846 0.02531111395060558 0 100.00000000358747 -55.27636851079141 -70.42957278703092
151 906 0.008368747313664522 0 100.0000000006014 -55.276385502160295 -70.42956538006484
161 966 0.002974142703644123 0 100.00000000003106 -55.27639341855285 -70.4295619219158
171 1026 0.00026859025742692643 0 100.00000000000006 -55.27639853736771 -70.42955970136592
181 1086 0.00011168706699371785 0 100.0 -55.27639851085485 -70.42955971268506
