% # columns="iteration, evaluation, void, void, void, xmean", seed=693819, Wed Jul  1 17:13:25 2020, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 6 0 0 0 0.5172338335258898 -0.3643259725733428
2 12 0 0 0 2.4201661751232155 -0.0019233380505492281
3 18 0 0 0 3.6072042359224525 -0.12344153310430414
11 66 0 0 0 29.56805822380651 -1.0472159781937291
21 126 0 0 0 22.13563407744464 -22.164440241498145
31 186 0 0 0 25.957986717266742 -13.579528454450271
41 246 0 0 0 29.814113434899145 -1.7900451452760717
51 306 0 0 0 32.93157971670058 9.444051191483702
61 366 0 0 0 32.51191398171341 7.777167439722387
71 426 0 0 0 32.5211995024075 7.796259104350264
81 486 0 0 0 32.50717302565402 7.743660009951402
91 546 0 0 0 32.51050736669561 7.754428017829322
101 606 0 0 0 32.51029317358679 7.75367535961271
111 666 0 0 0 32.51076173755057 7.75544917732055
121 726 0 0 0 32.510751555780516 7.755414342691587
129 774 0 0 0 32.51072822482201 7.755331560021867
