% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=682793, Wed Jul  1 17:13:27 2020
1 6 -0.08261326003036344 -0.08261326003036344 -0.08261326003036344 -0.08261326003036344 0.9578030799541398 1.0404870302076634
2 12 -0.08261326003036344 -0.08261326003036344 -0.08261326003036344 -0.08261326003036344 0.9578030799541398 1.0404870302076634
3 18 -0.1402650038683271 -0.1402650038683271 -0.1402650038683271 -0.1402650038683271 0.9272189580307731 1.06783191742349
11 66 -0.031198720182451508 -0.031198720182451508 -0.031198720182451508 -0.031198720182451508 0.9842770340801152 1.015479551828815
21 126 -0.8553248114653244 -0.8553248114653244 -0.8553248114653244 -0.8553248114653244 0.3803619178291589 1.3621030840084476
31 186 -0.9878580339232891 -0.9878580339232891 -0.9878580339232891 -0.9878580339232891 0.11019058978293436 1.4099141938158113
41 246 -0.9928431130045722 -0.9928431130045722 -0.9928431130045722 -0.9928431130045722 0.0845983864824133 1.4116809529793097
51 306 -0.9881034444428562 -0.9881034444428562 -0.9881034444428562 -0.9881034444428562 0.1090713324258206 1.410001221433108
61 366 -0.9947658633426032 -0.9947658633426032 -0.9947658633426032 -0.9947658633426032 0.07234733345049325 1.412361803272307
71 426 -0.9963075515002812 -0.9963075515002812 -0.9963075515002812 -0.9963075515002812 0.06076552064879303 1.4129074815784228
81 486 -0.9952137076369189 -0.9952137076369189 -0.9952137076369189 -0.9952137076369189 0.06918303522599374 1.4125203388400887
91 546 -0.9966805118186026 -0.9966805118186026 -0.9966805118186026 -0.9966805118186026 0.05761499962160212 1.4130394586913002
101 606 -0.9970536935729017 -0.9970536935729017 -0.9970536935729017 -0.9970536935729017 0.05427988971155206 1.4131715018259114
111 666 -0.9971750972415024 -0.9971750972415024 -0.9971750972415024 -0.9971750972415024 0.05314981428469649 1.4132144555025972
121 726 -0.9936977353384702 -0.9936977353384702 -0.9936977353384702 -0.9936977353384702 0.0793868040768101 1.411983617234446
122 732 -0.9936977353384702 -0.9936977353384702 -0.9936977353384702 -0.9936977353384702 0.0793868040768101 1.411983617234446
