% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=791690, Thu Jul  2 17:32:16 2020
1 14 -0.014018641353351395 -0.0021094613929050175 0.00252125076060638 0.011157813497898206 0.974870751154404 0.9818460193212515 0.9861719479071211 0.9919515159574901 0.9951796038677686 0.996089899185292 0.9965391254182505 0.9971071855893733 0.9975740788646922 0.9979410429796428 0.9982157187824531 0.998311761789633 0.9984366300173703 0.9985741649782354 0.9988425818961121 0.9989685090036711 0.9991377908419242 0.9992859728136049 0.99948387839562 0.9997111453598352 0.9998856752543223 1.0001350622145992 1.0005921851140256 1.0012365236052376 1.0043692868750587 1.0082620847812813 1.0100988018789916 1.0171037027274183 1.0222969018105617 1.0301841645318746
2 28 -0.014018641353351395 -0.0021094613929050175 0.00252125076060638 0.011157813497898206 0.974870751154404 0.9818460193212515 0.9861719479071211 0.9919515159574901 0.9951796038677686 0.996089899185292 0.9965391254182505 0.9971071855893733 0.9975740788646922 0.9979410429796428 0.9982157187824531 0.998311761789633 0.9984366300173703 0.9985741649782354 0.9988425818961121 0.9989685090036711 0.9991377908419242 0.9992859728136049 0.99948387839562 0.9997111453598352 0.9998856752543223 1.0001350622145992 1.0005921851140256 1.0012365236052376 1.0043692868750587 1.0082620847812813 1.0100988018789916 1.0171037027274183 1.0222969018105617 1.0301841645318746
3 42 -0.014018641353351395 -0.0021094613929050175 0.00252125076060638 0.011157813497898206 0.974870751154404 0.9818460193212515 0.9861719479071211 0.9919515159574901 0.9951796038677686 0.996089899185292 0.9965391254182505 0.9971071855893733 0.9975740788646922 0.9979410429796428 0.9982157187824531 0.998311761789633 0.9984366300173703 0.9985741649782354 0.9988425818961121 0.9989685090036711 0.9991377908419242 0.9992859728136049 0.99948387839562 0.9997111453598352 0.9998856752543223 1.0001350622145992 1.0005921851140256 1.0012365236052376 1.0043692868750587 1.0082620847812813 1.0100988018789916 1.0171037027274183 1.0222969018105617 1.0301841645318746
101 1414 -0.014018641353351395 -0.0021094613929050175 0.00252125076060638 0.011157813497898206 0.974870751154404 0.9818460193212515 0.9861719479071211 0.9919515159574901 0.9951796038677686 0.996089899185292 0.9965391254182505 0.9971071855893733 0.9975740788646922 0.9979410429796428 0.9982157187824531 0.998311761789633 0.9984366300173703 0.9985741649782354 0.9988425818961121 0.9989685090036711 0.9991377908419242 0.9992859728136049 0.99948387839562 0.9997111453598352 0.9998856752543223 1.0001350622145992 1.0005921851140256 1.0012365236052376 1.0043692868750587 1.0082620847812813 1.0100988018789916 1.0171037027274183 1.0222969018105617 1.0301841645318746
201 2814 -0.014018641353351395 -0.0021094613929050175 0.00252125076060638 0.011157813497898206 0.974870751154404 0.9818460193212515 0.9861719479071211 0.9919515159574901 0.9951796038677686 0.996089899185292 0.9965391254182505 0.9971071855893733 0.9975740788646922 0.9979410429796428 0.9982157187824531 0.998311761789633 0.9984366300173703 0.9985741649782354 0.9988425818961121 0.9989685090036711 0.9991377908419242 0.9992859728136049 0.99948387839562 0.9997111453598352 0.9998856752543223 1.0001350622145992 1.0005921851140256 1.0012365236052376 1.0043692868750587 1.0082620847812813 1.0100988018789916 1.0171037027274183 1.0222969018105617 1.0301841645318746
301 4214 -0.5613536666018002 -0.055924067181275086 0.05670593884042215 0.45785343964338543 0.3927781872010313 0.5191584346034663 0.5877436133418873 0.6766425725828287 0.7190118620186402 0.759635532490715 0.7952633110271574 0.8151186659014236 0.8248206441954379 0.8466646819200346 0.8721099099433145 0.8920961828553396 0.9041408514743542 0.9355425514354229 0.9709083074499236 0.9839383360700255 1.010837573993506 1.0311344652578833 1.0421526505038177 1.0500853551512794 1.0639718648570637 1.076132781563041 1.125046261275986 1.137805002682557 1.2081269296142427 1.2212531052981386 1.2941596483536164 1.3253813023294485 1.3592417412166466 1.5718345605228146
401 5614 -0.5613536666018002 -0.055924067181275086 0.05670593884042215 0.45785343964338543 0.3927781872010313 0.5191584346034663 0.5877436133418873 0.6766425725828287 0.7190118620186402 0.759635532490715 0.7952633110271574 0.8151186659014236 0.8248206441954379 0.8466646819200346 0.8721099099433145 0.8920961828553396 0.9041408514743542 0.9355425514354229 0.9709083074499236 0.9839383360700255 1.010837573993506 1.0311344652578833 1.0421526505038177 1.0500853551512794 1.0639718648570637 1.076132781563041 1.125046261275986 1.137805002682557 1.2081269296142427 1.2212531052981386 1.2941596483536164 1.3253813023294485 1.3592417412166466 1.5718345605228146
501 7014 -0.5613536666018002 -0.055924067181275086 0.05670593884042215 0.45785343964338543 0.3927781872010313 0.5191584346034663 0.5877436133418873 0.6766425725828287 0.7190118620186402 0.759635532490715 0.7952633110271574 0.8151186659014236 0.8248206441954379 0.8466646819200346 0.8721099099433145 0.8920961828553396 0.9041408514743542 0.9355425514354229 0.9709083074499236 0.9839383360700255 1.010837573993506 1.0311344652578833 1.0421526505038177 1.0500853551512794 1.0639718648570637 1.076132781563041 1.125046261275986 1.137805002682557 1.2081269296142427 1.2212531052981386 1.2941596483536164 1.3253813023294485 1.3592417412166466 1.5718345605228146
601 8414 -0.40081269994949037 -0.05799794094984817 0.05027751867956306 0.4199016591528537 0.6015600263604135 0.6375597154023688 0.6563824945393066 0.7025964825124728 0.7080716527136259 0.7360864742982063 0.7504371161753164 0.770072088955673 0.792781981796039 0.8063072024469626 0.8446974506842754 0.8701221658922162 0.9136869398320014 0.9321863440477985 0.943875915342819 0.9735460378210884 0.9825145392624856 1.0114808374078068 1.0419189743562374 1.0612115524215797 1.0895382735240255 1.1199198572142146 1.1352071262538384 1.1588013145417702 1.1913278248786872 1.2399674142046748 1.281366654266129 1.3431056420161829 1.387829529525725 1.4880690236207827
701 9814 -0.40081269994949037 -0.05799794094984817 0.05027751867956306 0.4199016591528537 0.6015600263604135 0.6375597154023688 0.6563824945393066 0.7025964825124728 0.7080716527136259 0.7360864742982063 0.7504371161753164 0.770072088955673 0.792781981796039 0.8063072024469626 0.8446974506842754 0.8701221658922162 0.9136869398320014 0.9321863440477985 0.943875915342819 0.9735460378210884 0.9825145392624856 1.0114808374078068 1.0419189743562374 1.0612115524215797 1.0895382735240255 1.1199198572142146 1.1352071262538384 1.1588013145417702 1.1913278248786872 1.2399674142046748 1.281366654266129 1.3431056420161829 1.387829529525725 1.4880690236207827
