% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=699675, Wed Jul  1 17:13:18 2020
1 6 -0.2890884635604421 -0.2890884635604421 -0.2890884635604421 -0.2890884635604421 0.8431557011842817 1.1353803167046899
2 12 -0.6011925805791176 -0.6011925805791176 -0.6011925805791176 -0.6011925805791176 0.8431557011842817 1.1353803167046899
3 18 -0.5767675433314254 -0.5767675433314254 -0.5767675433314254 -0.5767675433314254 0.6505631842246952 1.255694048457436
11 66 -0.7765804503957663 -0.7765804503957663 -0.7765804503957663 -0.7765804503957663 0.47267277222644594 1.3328842599399866
21 126 0.7480235489578764 0.7480235489578764 0.7480235489578764 0.7480235489578764 0.5019725600489768 1.3221284162129927
31 186 0.8498531959231076 0.8498531959231076 0.8498531959231076 0.8498531959231076 0.3874878115204303 1.3600930835509413
41 246 0.3881402448743329 0.3881402448743329 0.3881402448743329 0.3881402448743329 0.7822146477314696 1.1781936364088599
51 306 0.6021775671441952 0.6021775671441952 0.6021775671441952 0.6021775671441952 0.6307316647004529 1.265771530389349
61 366 0.5921090981289632 0.5921090981289632 0.5921090981289632 0.5921090981289632 0.6386633713240777 1.2617880559463872
71 426 0.5911426101879313 0.5911426101879313 0.5911426101879313 0.5911426101879313 0.639419572590696 1.2614050143343853
81 486 0.1439321997557965 0.1439321997557965 0.1439321997557965 0.1439321997557965 0.925239320524265 1.0695476612829353
91 546 0.2961194358962018 0.2961194358962018 0.2961194358962018 0.2961194358962018 0.8389759019803835 1.1384724133224318
96 576 0.32403732791774703 0.32403732791774703 0.32403732791774703 0.32403732791774703 0.8389759019803835 1.1384724133224318
